dataset,image_id,method,candidate_id,prompt_mode,detection_score,stability_score,boundary_score,composite_confidence,candidate_iou
deepcrack,deepcrack_0133,box,0,box,0.99169921875,0.9599137135197268,1.0,0.9826494872319044,0.8490606319385141
deepcrack,deepcrack_0133,point,0,point,0.8619323372840881,0.9181523368212495,1.0,0.9161262528010725,0.7915072685539403
deepcrack,deepcrack_0134,text,0,text,0.796875,0.25,0.9400516152381897,0.6412629038095474,0.12882758620689655
deepcrack,deepcrack_0134,text,1,text,0.783203125,0.25,0.9994755387306213,0.6506501346826553,0.17438764643237487
deepcrack,deepcrack_0134,text,2,text,0.76513671875,0.25,0.5625333786010742,0.5341880321502686,0.0
deepcrack,deepcrack_0134,text,3,text,0.6982421875,0.25,1.0,0.616796875,0.32446369636963696
deepcrack,deepcrack_0134,text,4,text,0.6376953125,0.25,0.4653157889842987,0.45890707224607463,0.024746571258199165
deepcrack,deepcrack_0134,text,5,text,0.6259765625,0.25,0.631446897983551,0.49575234949588776,0.021395348837209303
deepcrack,deepcrack_0134,text,6,text,0.62109375,0.25,0.42580968141555786,0.44238992035388947,0.009609423434593924
deepcrack,deepcrack_0134,text,7,text,0.59716796875,0.25,0.9793713688850403,0.5712100297212601,0.21188565697091274
deepcrack,deepcrack_0134,text,8,text,0.5771484375,0.25,0.45017027854919434,0.4309019446372986,0.0
deepcrack,deepcrack_0134,text,9,text,0.456298828125,0.25,0.5954714417457581,0.4188873916864395,0.009428032683846637
deepcrack,deepcrack_0134,text,10,text,0.427978515625,0.25,1.0,0.50869140625,0.17420010157440324
deepcrack,deepcrack_0134,text,11,text,0.40087890625,0.25,0.5002211332321167,0.3729068458080292,0.017543859649122806
deepcrack,deepcrack_0134,text,12,text,0.378173828125,0.25,1.0,0.48876953125,0.5240793201133145
deepcrack,deepcrack_0134,text,13,text,0.373779296875,0.25,1.0,0.48701171875,0.08893956670467502
deepcrack,deepcrack_0134,text,14,text,0.361328125,0.25,1.0,0.48203125,0.10974143114852676
deepcrack,deepcrack_0134,text,15,text,0.357666015625,0.25,0.407632976770401,0.3324746504426003,0.0
deepcrack,deepcrack_0134,text,16,text,0.343017578125,0.25,1.0,0.47470703125,0.2778904665314402
deepcrack,deepcrack_0134,text,17,text,0.317138671875,0.25,0.6453337669372559,0.37568891048431396,0.0
deepcrack,deepcrack_0134,text,18,text,0.290283203125,0.25,1.0,0.45361328125,0.3477922077922078
deepcrack,deepcrack_0134,text,19,text,0.283447265625,0.25,0.36308950185775757,0.2916512817144394,0.0
deepcrack,deepcrack_0134,text,20,text,0.2763671875,0.25,0.9647637605667114,0.43923781514167787,0.02372034956304619
deepcrack,deepcrack_0134,text,21,text,0.2763671875,0.25,1.0,0.448046875,0.06110236220472441
deepcrack,deepcrack_0134,box,0,box,0.98388671875,0.30701808458360597,1.0,0.7510110171042621,0.08460291734197731
deepcrack,deepcrack_0134,box,1,box,0.45751953125,0.6884050253926676,0.5155299305915833,0.5528320540353294,0.0
deepcrack,deepcrack_0134,box,2,box,0.334228515625,0.8119434342081906,0.6685718894004822,0.5850145805729873,0.0
deepcrack,deepcrack_0134,box,3,box,0.2822265625,0.9087253956597874,1.0,0.6809445134809256,0.2763764578247898
deepcrack,deepcrack_0134,box,4,box,0.27783203125,0.0,0.40617528557777405,0.21267663389444352,0.0
deepcrack,deepcrack_0134,point,0,point,0.7045201063156128,0.8949324624722272,1.0,0.8450344043915247,0.21729651162790697
deepcrack,deepcrack_0134,point,2,point,0.36936455965042114,0.7330341051863976,0.49641507863998413,0.5284115303354037,0.024
deepcrack,deepcrack_0134,point,3,point,0.6404882669448853,0.9089422025416592,1.0,0.8243250776675348,0.18159475696340796
deepcrack,deepcrack_0134,point,4,point,0.6502938866615295,0.9169200190524769,1.0,0.8310395613329787,0.22322116619573593
deepcrack,deepcrack_0134,point,5,point,0.6268705129623413,0.8877921713257135,1.0,0.8114754651489362,0.16576234400434076
deepcrack,deepcrack_0134,point,6,point,0.48324236273765564,0.9474664880980102,0.43420836329460144,0.6334623067530162,0.009684473601999375
deepcrack,deepcrack_0134,point,7,point,0.4554676413536072,0.8869201336152829,1.0,0.7426091033067919,0.26534859521331944
deepcrack,deepcrack_0134,point,9,point,0.6129291653633118,0.9264402755720933,1.0,0.8194257625955573,0.15207780725022105
deepcrack,deepcrack_0134,point,10,point,0.48509055376052856,0.7327581106556803,1.0,0.7005015602336995,0.09957107843137254
deepcrack,deepcrack_0134,point,11,point,0.5915266275405884,0.9211617146077058,1.0,0.8090172511289324,0.34058867177838237
deepcrack,deepcrack_0134,point,12,point,0.2685216963291168,0.31970905866298394,1.0,0.46930684906369113,0.012130637636080872
deepcrack,deepcrack_0134,point,13,point,0.518723726272583,0.9419150892094242,1.0,0.7871597717323316,0.32834379526798646
deepcrack,deepcrack_0134,point,14,point,0.49145305156707764,0.883751592614297,1.0,0.755894278041835,0.32254777070063695
deepcrack,deepcrack_0134,point,15,point,0.29584139585494995,0.7541024067739411,0.634505569934845,0.5408987931965705,0.021475256769374416
deepcrack,deepcrack_0135,text,0,text,0.93701171875,0.25,1.0,0.7123046875,0.501853813559322
deepcrack,deepcrack_0135,text,1,text,0.56298828125,0.25,1.0,0.5626953125,0.11105792245093346
deepcrack,deepcrack_0135,text,2,text,0.46728515625,0.25,1.0,0.5244140625,0.294984076433121
deepcrack,deepcrack_0135,text,3,text,0.329345703125,0.25,1.0,0.46923828125,0.1031852848811126
deepcrack,deepcrack_0135,box,0,box,0.99169921875,0.6735942299127771,1.0,0.882437667969472,0.5354894104178591
deepcrack,deepcrack_0135,box,1,box,0.356201171875,0.9679516597716233,1.0,0.7312635496700681,0.11047345767575323
deepcrack,deepcrack_0135,point,0,point,0.6736441850662231,0.812457327145724,1.0,0.8038177385274927,0.5209850849809227
deepcrack,deepcrack_0135,point,1,point,0.6101654171943665,0.9123794053899317,1.0,0.8133989587642226,0.1116435074269286
deepcrack,deepcrack_0135,point,2,point,0.543230414390564,0.9963171490107271,1.0,0.8160031679099801,0.10968049594659036
deepcrack,deepcrack_0135,point,3,point,0.6597344875335693,0.9537229598819744,1.0,0.8476968309721188,0.10883054892601432
deepcrack,deepcrack_0136,text,0,text,0.92626953125,0.25,1.0,0.7080078125,0.4249705535924617
deepcrack,deepcrack_0136,text,1,text,0.83251953125,0.25,1.0,0.6705078125,0.3725137790558351
deepcrack,deepcrack_0136,text,2,text,0.68408203125,0.25,1.0,0.6111328125,0.7594741828517291
deepcrack,deepcrack_0136,box,0,box,0.98583984375,0.5788773822085234,1.0,0.8469430212729832,0.7217081850533807
deepcrack,deepcrack_0136,box,1,box,0.416259765625,0.3833996932895042,0.4561852812767029,0.41474011922050213,0.000229389365509015
deepcrack,deepcrack_0136,box,2,box,0.413818359375,0.5621387210794454,1.0,0.6122758961278059,0.39404448696484096
deepcrack,deepcrack_0136,box,3,box,0.33349609375,0.5828443272009683,1.0,0.5873939520203388,0.3354939383027248
deepcrack,deepcrack_0136,point,0,point,0.7987099885940552,0.9411083397113492,1.0,0.8988719143365943,0.4430981768769109
deepcrack,deepcrack_0137,text,0,text,0.81298828125,0.25,1.0,0.6626953125,0.19676994067237968
deepcrack,deepcrack_0137,text,1,text,0.77880859375,0.25,1.0,0.6490234375,0.11254932912391476
deepcrack,deepcrack_0137,text,2,text,0.71142578125,0.25,1.0,0.6220703125,0.2561312327432191
deepcrack,deepcrack_0137,text,3,text,0.66650390625,0.25,0.7960883378982544,0.5531236469745636,0.028647568287808126
deepcrack,deepcrack_0137,text,4,text,0.646484375,0.25,1.0,0.59609375,0.08145836754803744
deepcrack,deepcrack_0137,text,5,text,0.630859375,0.25,1.0,0.58984375,0.4684014869888476
deepcrack,deepcrack_0137,text,6,text,0.58935546875,0.25,0.5070742964744568,0.4500107616186142,0.041922604422604426
deepcrack,deepcrack_0137,text,7,text,0.56689453125,0.25,0.8698585629463196,0.5317224532365799,0.13824739006643466
deepcrack,deepcrack_0137,text,8,text,0.4609375,0.25,0.9817509055137634,0.5173127263784408,0.10035495321071314
deepcrack,deepcrack_0137,text,9,text,0.426025390625,0.25,0.8523687720298767,0.4710023492574692,0.013624425476034143
deepcrack,deepcrack_0137,text,10,text,0.41943359375,0.25,0.9884390234947205,0.5023831933736801,0.21480904130943101
deepcrack,deepcrack_0137,text,11,text,0.392822265625,0.25,0.8521791100502014,0.45767368376255035,0.05923744068073965
deepcrack,deepcrack_0137,text,12,text,0.388916015625,0.25,0.5149196982383728,0.3717963308095932,0.0006446414182111201
deepcrack,deepcrack_0137,text,13,text,0.36279296875,0.25,0.9085633754730225,0.4597580313682556,0.08590953465668727
deepcrack,deepcrack_0137,text,14,text,0.325439453125,0.25,1.0,0.46767578125,0.4425833467547109
deepcrack,deepcrack_0137,text,15,text,0.292236328125,0.25,0.5286256670951843,0.3365509480237961,0.036812604150886226
deepcrack,deepcrack_0137,text,16,text,0.283203125,0.25,1.0,0.45078125,0.14087759815242495
deepcrack,deepcrack_0137,text,17,text,0.283203125,0.25,0.5043966770172119,0.326880419254303,0.020090003214400513
deepcrack,deepcrack_0137,text,18,text,0.272216796875,0.25,0.586428701877594,0.3429938942193985,0.027205408886027044
deepcrack,deepcrack_0137,text,19,text,0.26416015625,0.25,1.0,0.4431640625,0.07737226277372262
deepcrack,deepcrack_0137,text,20,text,0.258544921875,0.25,1.0,0.44091796875,0.5861848417013111
deepcrack,deepcrack_0137,text,21,text,0.255126953125,0.25,1.0,0.43955078125,0.02486996098829649
deepcrack,deepcrack_0137,box,0,box,0.98974609375,0.40216387963206335,0.6816295981407166,0.7070631949064013,0.3650066781148636
deepcrack,deepcrack_0137,box,1,box,0.332275390625,0.909003905276838,0.4576827883720398,0.5654822201899032,0.005342551854179761
deepcrack,deepcrack_0137,point,0,point,0.6250041127204895,0.8853436595260493,1.0,0.809871925922313,0.1094224924012158
deepcrack,deepcrack_0137,point,2,point,0.655276358127594,0.9384449409611462,1.0,0.8405662725874388,0.1071656050955414
deepcrack,deepcrack_0137,point,3,point,0.29699352383613586,0.35883674957776757,1.0,0.494390271886673,0.0062101376300772075
deepcrack,deepcrack_0137,point,4,point,0.2857714891433716,0.5649197066740926,1.0,0.562030492993281,0.0020151133501259445
deepcrack,deepcrack_0137,point,5,point,0.6474714279174805,0.9830261811420898,1.0,0.8530477345667236,0.02834671473046043
deepcrack,deepcrack_0137,point,6,point,0.7404674291610718,0.9571020751324356,1.0,0.8811726979607811,0.14411477013368112
deepcrack,deepcrack_0137,point,7,point,0.5701335072517395,0.887477300118174,1.0,0.7886704579420567,0.21312530159240792
deepcrack,deepcrack_0137,point,8,point,0.6872734427452087,0.9448534210418666,1.0,0.8556080744627368,0.3821227301189731
deepcrack,deepcrack_0137,point,9,point,0.5012088418006897,0.9296136549184574,1.0,0.775848315941736,0.1541316978695933
deepcrack,deepcrack_0137,point,10,point,0.4910358488559723,0.9371027223299174,1.0,0.77440029235786,0.42872180451127817
deepcrack,deepcrack_0137,point,11,point,0.5550264716148376,0.7073752192224941,0.8777172565460205,0.6890212295103131,0.027879799666110185
deepcrack,deepcrack_0137,point,12,point,0.5709366202354431,0.8211633710358258,1.0,0.7657818279567162,0.22748965956092904
deepcrack,deepcrack_0137,point,14,point,0.32388514280319214,0.753936532869157,0.5999972224235535,0.5434311492313701,0.038641509433962266
deepcrack,deepcrack_0138,text,0,text,0.91455078125,0.25,0.952707052230835,0.6914970755577088,0.2519208037825059
deepcrack,deepcrack_0138,text,1,text,0.8720703125,0.25,1.0,0.6863281250000001,0.17912200851563648
deepcrack,deepcrack_0138,text,2,text,0.78759765625,0.25,1.0,0.6525390625,0.283624002364765
deepcrack,deepcrack_0138,text,3,text,0.771484375,0.25,1.0,0.64609375,0.07603722984697901
deepcrack,deepcrack_0138,text,4,text,0.6865234375,0.25,1.0,0.612109375,0.02208
deepcrack,deepcrack_0138,text,5,text,0.658203125,0.25,1.0,0.60078125,0.34425990675990675
deepcrack,deepcrack_0138,text,6,text,0.568359375,0.25,0.5059313774108887,0.44132659435272215,0.04530791788856305
deepcrack,deepcrack_0138,text,7,text,0.53271484375,0.25,0.8932931423187256,0.5239092230796814,0.0171087741327892
deepcrack,deepcrack_0138,text,8,text,0.4306640625,0.25,0.5702763795852661,0.40233471989631653,0.0015422578655151142
deepcrack,deepcrack_0138,text,9,text,0.3291015625,0.25,0.5830297470092773,0.3648980617523193,0.024852438645542093
deepcrack,deepcrack_0138,text,10,text,0.301513671875,0.25,0.490091472864151,0.3306283369660378,0.0
deepcrack,deepcrack_0138,text,11,text,0.30078125,0.25,0.5135113596916199,0.336190339922905,0.04387594683435758
deepcrack,deepcrack_0138,text,12,text,0.285400390625,0.25,1.0,0.45166015625,0.0944487881157154
deepcrack,deepcrack_0138,text,13,text,0.281494140625,0.25,1.0,0.45009765625,0.5778657329882783
deepcrack,deepcrack_0138,text,14,text,0.2724609375,0.25,0.4557517170906067,0.31042230427265166,0.017939282428702852
deepcrack,deepcrack_0138,box,0,box,0.99169921875,0.11521216658705642,0.4079696834087372,0.538996366657654,0.039626338254845704
deepcrack,deepcrack_0138,box,1,box,0.257080078125,0.4836808819573317,0.35076287388801575,0.35981105840707006,0.01540715930500314
deepcrack,deepcrack_0138,point,0,point,0.6314261555671692,0.8251726031788884,1.0,0.7913808733394786,0.26112889147512364
deepcrack,deepcrack_0138,point,2,point,0.7535545229911804,0.7536491014125992,1.0,0.815198994690882,0.3615126295809607
deepcrack,deepcrack_0138,point,3,point,0.668483555316925,0.8984098925479558,1.0,0.8318368845185545,0.24743202416918428
deepcrack,deepcrack_0138,point,4,point,0.7725379467010498,0.9257045251613182,1.0,0.8830117624868813,0.30711222830104984
deepcrack,deepcrack_0138,point,5,point,0.6233308911323547,0.3668136993677536,1.0,0.6277171512316557,0.2545031055900621
deepcrack,deepcrack_0138,point,6,point,0.6751272082328796,0.7780727361953377,1.0,0.7923763409615201,0.020689655172413793
deepcrack,deepcrack_0138,point,7,point,0.9144638180732727,0.9961753888654705,0.5348186492919922,0.8481515756552218,0.007697820106798585
deepcrack,deepcrack_0138,point,8,point,0.6594700217247009,0.9904588162577225,0.5017625093460083,0.7358892217165853,0.007848236468757982
deepcrack,deepcrack_0139,text,0,text,0.90771484375,0.25,1.0,0.7005859375,0.4345508166969147
deepcrack,deepcrack_0139,text,1,text,0.7626953125,0.25,1.0,0.642578125,0.2534411977783144
deepcrack,deepcrack_0139,text,2,text,0.59130859375,0.25,0.8390907645225525,0.5337961286306381,0.06922981827172704
deepcrack,deepcrack_0139,text,3,text,0.5634765625,0.25,1.0,0.562890625,0.6980467862820804
deepcrack,deepcrack_0139,text,4,text,0.442138671875,0.25,0.9810618758201599,0.50962093770504,0.034990108803165186
deepcrack,deepcrack_0139,text,5,text,0.377197265625,0.25,0.8096325397491455,0.4407870411872864,0.0
deepcrack,deepcrack_0139,text,6,text,0.27783203125,0.25,0.9055868983268738,0.4250295370817184,0.08104768964665184
deepcrack,deepcrack_0139,box,0,box,0.98095703125,0.8486985782148195,1.0,0.9394273148751868,0.6709488393058373
deepcrack,deepcrack_0139,box,1,box,0.482421875,0.9042530882883681,1.0,0.7594573309009289,0.2843555663943422
deepcrack,deepcrack_0139,box,2,box,0.44677734375,0.9689206032055775,1.0,0.7678331486219521,0.4276487252124646
deepcrack,deepcrack_0139,box,3,box,0.252685546875,0.6099272126662515,0.8656151294708252,0.5309525255508943,0.0703598367750711
deepcrack,deepcrack_0139,point,0,point,0.8834009766578674,0.9602852330149307,1.0,0.9394602222183728,0.4314191867708687
deepcrack,deepcrack_0139,point,1,point,0.3742711544036865,0.5914271659207965,0.6290745139122009,0.5139765983118036,0.026401554322960735
deepcrack,deepcrack_0139,point,2,point,0.4090045392513275,0.5485051176995521,1.0,0.6055786068953742,0.2216969696969697
deepcrack,deepcrack_0139,point,3,point,0.45880886912345886,0.9209004830167841,0.9058042168617249,0.7322897709206893,0.1093616501891859
deepcrack,deepcrack_0140,text,0,text,0.95751953125,0.25,1.0,0.7205078125000001,0.6686332350049164
deepcrack,deepcrack_0140,text,1,text,0.916015625,0.25,1.0,0.7039062500000001,0.11923314780457638
deepcrack,deepcrack_0140,text,2,text,0.638671875,0.25,0.6958029866218567,0.5169194966554642,0.01877649909145972
deepcrack,deepcrack_0140,text,3,text,0.4658203125,0.25,0.7485082745552063,0.46095519363880155,0.008430448797421275
deepcrack,deepcrack_0140,text,4,text,0.4296875,0.25,0.6971237659454346,0.43365594148635866,0.008396098283738733
deepcrack,deepcrack_0140,text,5,text,0.34228515625,0.25,1.0,0.4744140625,0.2540573520439292
deepcrack,deepcrack_0140,box,0,box,0.99267578125,0.10035143646240656,0.5769749879837036,0.5764370622577681,0.032392442745841646
deepcrack,deepcrack_0140,box,1,box,0.255615234375,0.35565070099776513,0.5446590185165405,0.3628885937283529,1.959324424938281e-05
deepcrack,deepcrack_0140,point,0,point,0.4978393018245697,0.6799254912352061,0.8089370727539062,0.6393439108506266,0.016053346505309953
deepcrack,deepcrack_0140,point,1,point,0.5871095061302185,0.4764602632648394,0.6547399163246155,0.5652898736759351,0.01694299891080721
deepcrack,deepcrack_0140,point,2,point,0.8341337442398071,0.9708469203817502,1.0,0.9234499198295354,0.673632918245804
deepcrack,deepcrack_0140,point,3,point,0.6960323452949524,0.6037168749201829,1.0,0.739713844340045,0.13641960108347698
deepcrack,deepcrack_0141,text,0,text,0.93017578125,0.25,1.0,0.7095703125,0.6603344481605351
deepcrack,deepcrack_0141,text,1,text,0.86767578125,0.25,1.0,0.6845703125,0.18820505497643866
deepcrack,deepcrack_0141,text,2,text,0.63330078125,0.25,0.49525436758995056,0.46463390439748764,0.029877709838799334
deepcrack,deepcrack_0141,text,3,text,0.477783203125,0.25,0.5064612627029419,0.4052285969257355,0.017918577981651376
deepcrack,deepcrack_0141,text,4,text,0.392333984375,0.25,1.0,0.49443359375,0.27222625090645397
deepcrack,deepcrack_0141,text,5,text,0.338623046875,0.25,0.5360535979270935,0.3569626182317734,0.012950699043414275
deepcrack,deepcrack_0141,text,6,text,0.32666015625,0.25,1.0,0.4681640625,0.20389059529033202
deepcrack,deepcrack_0141,text,7,text,0.288330078125,0.25,0.5523563027381897,0.3409211069345474,0.01699099622422306
deepcrack,deepcrack_0141,box,0,box,0.9814453125,0.6521971174334942,1.0,0.8708471161017229,0.8054734678144674
deepcrack,deepcrack_0141,box,1,box,0.43798828125,0.9801504950382769,1.0,0.7682479857633969,0.1892162471395881
deepcrack,deepcrack_0141,box,2,box,0.426513671875,0.9774477584124709,0.49910566210746765,0.6374885997212317,0.02995680646509684
deepcrack,deepcrack_0141,box,3,box,0.282958984375,0.9451313308433205,0.5134682059288025,0.5723466110273627,0.01795461074403907
deepcrack,deepcrack_0141,point,0,point,0.7806378602981567,0.9318133057863704,1.0,0.8883898011444924,0.7305078462869146
deepcrack,deepcrack_0141,point,1,point,0.5816721320152283,0.9969897987046155,1.0,0.8316152823527067,0.1863013698630137
deepcrack,deepcrack_0141,point,2,point,0.37297236919403076,0.5831295730295452,0.4954305589199066,0.47714193796792975,0.02672076105204253
